unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane_,y_coordinate_state_plane_,park_facility_name,park_borough,latitude,longitude,location,incident_address,street_name,cross_street_1,cross_street_2,landmark
45396243,2020-01-15T21:26:00.000,2020-01-19T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11419,,,ADDRESS,South Richmond Hill,,Closed,2020-01-19T00:00:00.000,09 QUEENS,QUEENS,1033211,192299,Unspecified,QUEENS,40.694357671386676,-73.8234393264663,"{'type': 'Point', 'coordinates': [-73.8234393264663, 40.694357671386676]}",94-06 124 STREET,124 STREET,94 AVENUE,95 AVENUE,
45394248,2020-01-15T21:24:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11102,,,ADDRESS,Astoria,,Closed,2020-01-17T00:00:00.000,01 QUEENS,QUEENS,1007064,221233,Unspecified,QUEENS,40.77388036554891,-73.91763111101412,"{'type': 'Point', 'coordinates': [-73.91763111101412, 40.77388036554891]}",27-05 24 AVENUE,24 AVENUE,27 STREET,28 STREET,
45396244,2020-01-15T21:24:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11206,,,ADDRESS,BROOKLYN,,Closed,2020-01-17T00:00:00.000,01 BROOKLYN,BROOKLYN,997748,194446,Unspecified,BROOKLYN,40.700375826720496,-73.95131983381856,"{'type': 'Point', 'coordinates': [-73.95131983381856, 40.700375826720496]}",290 WALLABOUT STREET,WALLABOUT STREET,WALTON STREET,MARCY AVENUE,
45396198,2020-01-15T21:22:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11213,,,ADDRESS,BROOKLYN,,Closed,2020-01-17T00:00:00.000,08 BROOKLYN,BROOKLYN,1001571,185924,Unspecified,BROOKLYN,40.67697824346191,-73.93755420322627,"{'type': 'Point', 'coordinates': [-73.93755420322627, 40.67697824346191]}",1554 PACIFIC STREET,PACIFIC STREET,ALBANY AVENUE,TROY AVENUE,
45399231,2020-01-15T21:19:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11213,,,ADDRESS,BROOKLYN,,Closed,2020-01-17T00:00:00.000,09 BROOKLYN,BROOKLYN,1003806,182553,Unspecified,BROOKLYN,40.667720952104254,-73.9295063482636,"{'type': 'Point', 'coordinates': [-73.9295063482636, 40.667720952104254]}",1764 UNION STREET,UNION STREET,UTICA AVENUE,ROCHESTER AVENUE,
45399237,2020-01-15T21:18:00.000,2020-01-24T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10065,,,ADDRESS,NEW YORK,,Closed,2020-01-24T00:00:00.000,08 MANHATTAN,MANHATTAN,995946,216664,Unspecified,MANHATTAN,40.76136134990866,-73.95778007602088,"{'type': 'Point', 'coordinates': [-73.95778007602088, 40.76136134990866]}",1175 YORK AVENUE,YORK AVENUE,EAST 63 STREET,EAST 64 STREET,
45393170,2020-01-15T21:13:00.000,2020-01-19T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10011,,,ADDRESS,NEW YORK,,Closed,2020-01-19T00:00:00.000,04 MANHATTAN,MANHATTAN,983317,210662,Unspecified,MANHATTAN,40.74489506895251,-74.00336708718267,"{'type': 'Point', 'coordinates': [-74.00336708718267, 40.74489506895251]}",412 WEST   20 STREET,WEST   20 STREET,9 AVENUE,10 AVENUE,
45392205,2020-01-15T21:12:00.000,2020-01-22T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10025,,,ADDRESS,NEW YORK,,Closed,2020-01-22T00:00:00.000,07 MANHATTAN,MANHATTAN,993918,232006,Unspecified,MANHATTAN,40.80347351218143,-73.96507861992819,"{'type': 'Point', 'coordinates': [-73.96507861992819, 40.80347351218143]}",514 WEST  110 STREET,WEST  110 STREET,AMSTERDAM AVENUE,BROADWAY,
45393172,2020-01-15T21:09:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11385,,,ADDRESS,Ridgewood,,Closed,2020-01-17T00:00:00.000,05 QUEENS,QUEENS,1014142,194000,Unspecified,QUEENS,40.69911146959713,-73.89219734602801,"{'type': 'Point', 'coordinates': [-73.89219734602801, 40.69911146959713]}",74-38 64 STREET,64 STREET,DEAD END,75 AVENUE,
45399232,2020-01-15T21:03:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11214,,,ADDRESS,BROOKLYN,,Closed,2020-01-18T00:00:00.000,11 BROOKLYN,BROOKLYN,986805,155434,Unspecified,BROOKLYN,40.593306260239615,-73.99080023812421,"{'type': 'Point', 'coordinates': [-73.99080023812421, 40.593306260239615]}",216 BAY   40 STREET,BAY   40 STREET,BATH AVENUE,HARWAY AVENUE,
45396199,2020-01-15T21:02:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11105,,,ADDRESS,Astoria,,Closed,2020-01-28T00:00:00.000,01 QUEENS,QUEENS,1008175,222506,Unspecified,QUEENS,40.77737147723603,-73.9136153670949,"{'type': 'Point', 'coordinates': [-73.9136153670949, 40.77737147723603]}",22-18 27 STREET,27 STREET,DITMARS BOULEVARD,AMTRAK-CONNECTING RAIL LINE,
45393148,2020-01-15T21:00:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10031,,,ADDRESS,NEW YORK,,Closed,2020-01-18T00:00:00.000,09 MANHATTAN,MANHATTAN,998929,240756,Unspecified,MANHATTAN,40.827482904495376,-73.94695946194892,"{'type': 'Point', 'coordinates': [-73.94695946194892, 40.827482904495376]}",519 WEST  148 STREET,WEST  148 STREET,AMSTERDAM AVENUE,BROADWAY,
45395218,2020-01-15T21:00:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11216,,,ADDRESS,BROOKLYN,,Closed,2020-01-18T00:00:00.000,03 BROOKLYN,BROOKLYN,997367,190015,Unspecified,BROOKLYN,40.688214333027176,-73.95270252801288,"{'type': 'Point', 'coordinates': [-73.95270252801288, 40.688214333027176]}",454 GREENE AVENUE,GREENE AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,
45395265,2020-01-15T20:57:00.000,2020-01-19T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10002,,,ADDRESS,NEW YORK,,Closed,2020-01-19T00:00:00.000,03 MANHATTAN,MANHATTAN,986847,201111,Unspecified,MANHATTAN,40.718679584945505,-73.9906314191286,"{'type': 'Point', 'coordinates': [-73.9906314191286, 40.718679584945505]}",100 ALLEN STREET,ALLEN STREET,BROOME STREET,DELANCEY STREET,
45392186,2020-01-15T20:57:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11215,,,ADDRESS,BROOKLYN,,Closed,2020-01-17T00:00:00.000,07 BROOKLYN,BROOKLYN,986311,180041,Unspecified,BROOKLYN,40.660847427139196,-73.9925714650099,"{'type': 'Point', 'coordinates': [-73.9925714650099, 40.660847427139196]}",259 21 STREET,21 STREET,5 AVENUE,6 AVENUE,
45392182,2020-01-15T20:51:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11220,,,ADDRESS,BROOKLYN,,Closed,2020-01-28T00:00:00.000,07 BROOKLYN,BROOKLYN,978335,172854,Unspecified,BROOKLYN,40.6411189395227,-74.02131333994214,"{'type': 'Point', 'coordinates': [-74.02131333994214, 40.6411189395227]}",6118 3 AVENUE,3 AVENUE,,62 STREET,
45394196,2020-01-15T20:49:00.000,2020-01-23T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11229,,,ADDRESS,BROOKLYN,,Closed,2020-01-23T00:00:00.000,15 BROOKLYN,BROOKLYN,995546,159928,Unspecified,BROOKLYN,40.605634548977655,-73.95931909845746,"{'type': 'Point', 'coordinates': [-73.95931909845746, 40.605634548977655]}",1319 AVENUE R,AVENUE R,EAST 13 STREET,EAST 14 STREET,
45398213,2020-01-15T20:49:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11369,,,ADDRESS,East Elmhurst,,Closed,2020-01-18T00:00:00.000,03 QUEENS,QUEENS,1018380,216365,Unspecified,QUEENS,40.760482531810645,-73.87679998184394,"{'type': 'Point', 'coordinates': [-73.87679998184394, 40.760482531810645]}",30-92S 92 STREET,92 STREET,30 AVENUE,31 AVENUE,
45394243,2020-01-15T20:46:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10303,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-17T00:00:00.000,01 STATEN ISLAND,STATEN ISLAND,937567,171861,Unspecified,STATEN ISLAND,40.63827231967857,-74.16820436277965,"{'type': 'Point', 'coordinates': [-74.16820436277965, 40.63827231967857]}",94 NORTHFIELD AVENUE,NORTHFIELD AVENUE,BAILEY PLACE,FANCHER PLACE,
45392183,2020-01-15T20:41:00.000,2020-01-23T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11217,,,ADDRESS,BROOKLYN,,Closed,2020-01-23T00:00:00.000,06 BROOKLYN,BROOKLYN,991165,186151,Unspecified,BROOKLYN,40.67761555212018,-73.97506975460698,"{'type': 'Point', 'coordinates': [-73.97506975460698, 40.67761555212018]}",100 STERLING PLACE,STERLING PLACE,6 AVENUE,7 AVENUE,
45396200,2020-01-15T20:40:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11361,,,ADDRESS,Bayside,,Closed,2020-01-28T00:00:00.000,11 QUEENS,QUEENS,1048373,216121,Unspecified,QUEENS,40.759646160694736,-73.76853612202379,"{'type': 'Point', 'coordinates': [-73.76853612202379, 40.759646160694736]}",214-15 45 ROAD,45 ROAD,BELL BOULEVARD,215 STREET,
45394249,2020-01-15T20:38:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11218,,,ADDRESS,BROOKLYN,,Closed,2020-01-18T00:00:00.000,07 BROOKLYN,BROOKLYN,990433,176124,Unspecified,BROOKLYN,40.65009420068413,-73.97771798668354,"{'type': 'Point', 'coordinates': [-73.97771798668354, 40.65009420068413]}",97 EAST    4 STREET,EAST    4 STREET,GREENWOOD AVENUE,FT HAMILTON PARKWAY,
45399238,2020-01-15T20:38:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11209,,,ADDRESS,BROOKLYN,,Closed,2020-01-28T00:00:00.000,10 BROOKLYN,BROOKLYN,977865,168282,Unspecified,BROOKLYN,40.6285694451627,-74.02300255057894,"{'type': 'Point', 'coordinates': [-74.02300255057894, 40.6285694451627]}",7605 5 AVENUE,5 AVENUE,76 STREET,77 STREET,
45397235,2020-01-15T20:37:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10028,,,ADDRESS,NEW YORK,,Closed,2020-01-17T00:00:00.000,08 MANHATTAN,MANHATTAN,998163,221755,Unspecified,MANHATTAN,40.77533160967202,-73.94976666865404,"{'type': 'Point', 'coordinates': [-73.94976666865404, 40.77533160967202]}",415 EAST   84 STREET,EAST   84 STREET,1 AVENUE,YORK AVENUE,
45399199,2020-01-15T20:37:00.000,2020-01-19T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11233,,,ADDRESS,BROOKLYN,,Closed,2020-01-19T00:00:00.000,03 BROOKLYN,BROOKLYN,1006004,188055,Unspecified,BROOKLYN,40.68281756896403,-73.92156544756295,"{'type': 'Point', 'coordinates': [-73.92156544756295, 40.68281756896403]}",541 DECATUR STREET,DECATUR STREET,RALPH AVENUE,HOWARD AVENUE,
45397258,2020-01-15T20:36:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10473,,,ADDRESS,BRONX,,Closed,2020-01-17T00:00:00.000,09 BRONX,BRONX,1024243,234011,Unspecified,BRONX,40.808891455308796,-73.8555311298716,"{'type': 'Point', 'coordinates': [-73.8555311298716, 40.808891455308796]}",8 DUNE COURT,DUNE COURT,WHITE PLAINS ROAD,BOLTON AVENUE,
45392206,2020-01-15T20:35:00.000,2020-01-19T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10472,,,ADDRESS,BRONX,,Closed,2020-01-19T00:00:00.000,09 BRONX,BRONX,1022063,242163,Unspecified,BRONX,40.831275968582034,-73.86336011353212,"{'type': 'Point', 'coordinates': [-73.86336011353212, 40.831275968582034]}",1237 LELAND AVENUE,LELAND AVENUE,GLEASON AVENUE,WESTCHESTER AVENUE,
45397259,2020-01-15T20:34:00.000,2020-01-19T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11374,,,ADDRESS,Rego Park,,Closed,2020-01-19T00:00:00.000,06 QUEENS,QUEENS,1023077,200624,Unspecified,QUEENS,40.717258067101824,-73.85993597009946,"{'type': 'Point', 'coordinates': [-73.85993597009946, 40.717258067101824]}",85-53 67 ROAD,67 ROAD,FITCHETT STREET,ALDERTON STREET,
45392207,2020-01-15T20:27:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11214,,,ADDRESS,BROOKLYN,,Closed,2020-01-18T00:00:00.000,11 BROOKLYN,BROOKLYN,982790,161097,Unspecified,BROOKLYN,40.60885029407323,-74.00525823079946,"{'type': 'Point', 'coordinates': [-74.00525823079946, 40.60885029407323]}",1683 86 STREET,86 STREET,BAY 14 STREET,17 AVENUE,
45398230,2020-01-15T20:27:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10461,,,ADDRESS,BRONX,,Closed,2020-01-17T00:00:00.000,11 BRONX,BRONX,1023777,250216,Unspecified,BRONX,40.85337156609006,-73.8571190014564,"{'type': 'Point', 'coordinates': [-73.8571190014564, 40.85337156609006]}",2012 LURTING AVENUE,LURTING AVENUE,NEILL AVENUE,LYDIG AVENUE,
45397260,2020-01-15T20:25:00.000,2020-01-29T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11215,,,ADDRESS,BROOKLYN,,Closed,2020-01-29T00:00:00.000,06 BROOKLYN,BROOKLYN,989468,185817,Unspecified,BROOKLYN,40.676699960549456,-73.98118810791365,"{'type': 'Point', 'coordinates': [-73.98118810791365, 40.676699960549456]}",719 UNION STREET,UNION STREET,4 AVENUE,5 AVENUE,
45396201,2020-01-15T20:17:00.000,2020-02-01T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11373,,,ADDRESS,Elmhurst,,Closed,2020-02-01T00:00:00.000,04 QUEENS,QUEENS,1017249,206988,Unspecified,QUEENS,40.73474934171478,-73.88092858946531,"{'type': 'Point', 'coordinates': [-73.88092858946531, 40.73474934171478]}",85-36 52 AVENUE,52 AVENUE,HASPEL STREET,VAN HORN STREET,
45393149,2020-01-15T20:16:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11220,,,ADDRESS,BROOKLYN,,Closed,2020-01-17T00:00:00.000,10 BROOKLYN,BROOKLYN,980396,169293,Unspecified,BROOKLYN,40.63134588944824,-74.0138849674941,"{'type': 'Point', 'coordinates': [-74.0138849674941, 40.63134588944824]}",6714 8 AVENUE,8 AVENUE,67 STREET,68 STREET,
45393150,2020-01-15T20:16:00.000,2020-01-19T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11205,,,ADDRESS,BROOKLYN,,Closed,2020-01-19T00:00:00.000,02 BROOKLYN,BROOKLYN,993400,190330,Unspecified,BROOKLYN,40.68908392574392,-73.96700636564047,"{'type': 'Point', 'coordinates': [-73.96700636564047, 40.68908392574392]}",297 WAVERLY AVENUE,WAVERLY AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,
45396242,2020-01-15T20:15:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11215,,,ADDRESS,BROOKLYN,,Closed,2020-01-18T00:00:00.000,06 BROOKLYN,BROOKLYN,988546,181843,Unspecified,BROOKLYN,40.66579271593957,-73.98451462762377,"{'type': 'Point', 'coordinates': [-73.98451462762377, 40.66579271593957]}",367 12 STREET,12 STREET,6 AVENUE,7 AVENUE,
45398280,2020-01-15T20:15:00.000,2020-02-05T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10036,,,ADDRESS,NEW YORK,,Closed,2020-02-05T00:00:00.000,04 MANHATTAN,MANHATTAN,986041,215728,Unspecified,MANHATTAN,40.75879982478892,-73.9935351425218,"{'type': 'Point', 'coordinates': [-73.9935351425218, 40.75879982478892]}",420 WEST   42 STREET,WEST   42 STREET,9 AVENUE,DYER AVENUE,
45395205,2020-01-15T20:14:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11374,,,ADDRESS,Rego Park,,Closed,2020-01-18T00:00:00.000,06 QUEENS,QUEENS,1021205,205224,Unspecified,QUEENS,40.72989195598111,-73.8666637300486,"{'type': 'Point', 'coordinates': [-73.8666637300486, 40.72989195598111]}",62-70 BOOTH STREET,BOOTH STREET,62 AVENUE,63 AVENUE,
45392184,2020-01-15T20:12:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11234,,,ADDRESS,BROOKLYN,,Closed,2020-01-26T00:00:00.000,18 BROOKLYN,BROOKLYN,1008624,164201,Unspecified,BROOKLYN,40.61733672799227,-73.91220518280173,"{'type': 'Point', 'coordinates': [-73.91220518280173, 40.61733672799227]}",2079 EAST   65 STREET,EAST   65 STREET,AVENUE T,AVENUE U,
45396211,2020-01-15T20:11:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11436,,,ADDRESS,Jamaica,,Closed,2020-01-17T00:00:00.000,12 QUEENS,QUEENS,1040868,183966,Unspecified,QUEENS,40.67143987305143,-73.79589715177141,"{'type': 'Point', 'coordinates': [-73.79589715177141, 40.67143987305143]}",129-20 143 STREET,143 STREET,129 AVENUE,130 AVENUE,
45396212,2020-01-15T20:10:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11236,,,ADDRESS,BROOKLYN,,Closed,2020-01-18T00:00:00.000,18 BROOKLYN,BROOKLYN,1014141,171055,Unspecified,BROOKLYN,40.636132608791705,-73.89230268893289,"{'type': 'Point', 'coordinates': [-73.89230268893289, 40.636132608791705]}",1900 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,AVENUE M,AVENUE N,
45395266,2020-01-15T20:10:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10304,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-18T00:00:00.000,01 STATEN ISLAND,STATEN ISLAND,962428,168212,Unspecified,STATEN ISLAND,40.6283527332887,-74.07861551925191,"{'type': 'Point', 'coordinates': [-74.07861551925191, 40.6283527332887]}",77 BEACH STREET,BEACH STREET,UNION PLACE,VAN DUZER STREET,
45394244,2020-01-15T20:09:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10306,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-17T00:00:00.000,02 STATEN ISLAND,STATEN ISLAND,951348,148023,Unspecified,STATEN ISLAND,40.57290385208921,-74.11843373837169,"{'type': 'Point', 'coordinates': [-74.11843373837169, 40.57290385208921]}",101 NEW DORP PLAZA,NEW DORP PLAZA,ROSE AVENUE,ROSS AVENUE,
45398214,2020-01-15T20:08:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10035,,,ADDRESS,NEW YORK,,Closed,2020-01-18T00:00:00.000,11 MANHATTAN,MANHATTAN,999435,231111,Unspecified,MANHATTAN,40.80100922375435,-73.94515292244691,"{'type': 'Point', 'coordinates': [-73.94515292244691, 40.80100922375435]}",11 EAST  117 STREET,EAST  117 STREET,5 AVENUE,MADISON AVENUE,
45398251,2020-01-15T20:08:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11220,,,ADDRESS,BROOKLYN,,Closed,2020-01-17T00:00:00.000,10 BROOKLYN,BROOKLYN,978227,170832,Unspecified,BROOKLYN,40.63556890869709,-74.02170068811508,"{'type': 'Point', 'coordinates': [-74.02170068811508, 40.63556890869709]}",447 SENATOR STREET,SENATOR STREET,4 AVENUE,5 AVENUE,
45392187,2020-01-15T20:07:00.000,2020-01-22T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11419,,,ADDRESS,South Richmond Hill,,Closed,2020-01-22T00:00:00.000,10 QUEENS,QUEENS,1035260,190313,Unspecified,QUEENS,40.6888949987105,-73.81606538611723,"{'type': 'Point', 'coordinates': [-73.81606538611723, 40.6888949987105]}",104-23 129 STREET,129 STREET,LIBERTY AVENUE,107 AVENUE,
45394245,2020-01-15T20:05:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10027,,,ADDRESS,NEW YORK,,Closed,2020-01-17T00:00:00.000,10 MANHATTAN,MANHATTAN,998628,232748,Unspecified,MANHATTAN,40.805503688661965,-73.94806423942113,"{'type': 'Point', 'coordinates': [-73.94806423942113, 40.805503688661965]}",112 WEST  121 STREET,WEST  121 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,
45394250,2020-01-15T20:02:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11356,,,ADDRESS,College Point,,Closed,2020-01-17T00:00:00.000,07 QUEENS,QUEENS,1028090,226881,Unspecified,QUEENS,40.78930332963619,-73.8416809835578,"{'type': 'Point', 'coordinates': [-73.8416809835578, 40.78930332963619]}",126-08 9 AVENUE,9 AVENUE,126 STREET,127 STREET,
45395206,2020-01-15T20:01:00.000,2020-01-18T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11418,,,ADDRESS,Richmond Hill,,Closed,2020-01-18T00:00:00.000,09 QUEENS,QUEENS,1028774,192568,Unspecified,QUEENS,40.695119447524036,-73.83943799500841,"{'type': 'Point', 'coordinates': [-73.83943799500841, 40.695119447524036]}",87-70 108 STREET,108 STREET,JAMAICA AVENUE,91 AVENUE,
45392228,2020-01-15T19:59:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11217,,,ADDRESS,BROOKLYN,,Closed,2020-01-17T00:00:00.000,02 BROOKLYN,BROOKLYN,991219,190096,Unspecified,BROOKLYN,40.68844363557803,-73.97487099151527,"{'type': 'Point', 'coordinates': [-73.97487099151527, 40.68844363557803]}",42 SOUTH PORTLAND AVENUE,SOUTH PORTLAND AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,
45396245,2020-01-15T19:57:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11365,,,ADDRESS,Fresh Meadows,,Closed,2020-01-28T00:00:00.000,08 QUEENS,QUEENS,1039107,206939,Unspecified,QUEENS,40.73450628881906,-73.80205824149307,"{'type': 'Point', 'coordinates': [-73.80205824149307, 40.73450628881906]}",67-41 167 STREET,167 STREET,67 AVENUE,69 AVENUE,
45399269,2020-01-15T19:53:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10305,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-17T00:00:00.000,02 STATEN ISLAND,STATEN ISLAND,963304,155292,Unspecified,STATEN ISLAND,40.592892116998684,-74.07541958535694,"{'type': 'Point', 'coordinates': [-74.07541958535694, 40.592892116998684]}",179 FOCH AVENUE,FOCH AVENUE,KENSINGTON AVENUE,LAMPORT BOULEVARD,
45393173,2020-01-15T19:51:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11417,,,ADDRESS,Ozone Park,,Closed,2020-01-17T00:00:00.000,10 QUEENS,QUEENS,1028830,186872,Unspecified,QUEENS,40.679484977887206,-73.83927373781606,"{'type': 'Point', 'coordinates': [-73.83927373781606, 40.679484977887206]}",107-53 100 STREET,100 STREET,ROCKAWAY BOULEVARD,133 AVENUE,
45395227,2020-01-15T19:49:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11421,,,ADDRESS,Woodhaven,,Closed,2020-01-28T00:00:00.000,09 QUEENS,QUEENS,1021462,190136,Unspecified,QUEENS,40.68847794299554,-73.8658198453563,"{'type': 'Point', 'coordinates': [-73.8658198453563, 40.68847794299554]}",88-31 75 STREET,75 STREET,88 ROAD,90 AVENUE,
45394246,2020-01-15T19:47:00.000,2020-01-17T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11375,,,ADDRESS,Forest Hills,,Closed,2020-01-17T00:00:00.000,06 QUEENS,QUEENS,1027960,200334,Unspecified,QUEENS,40.716439310100434,-73.84232301651255,"{'type': 'Point', 'coordinates': [-73.84232301651255, 40.716439310100434]}",7 GREENWAY NORTH,GREENWAY NORTH,GREENWAY TERRACE,ASCAN AVENUE,
