year_month,Complaint Type,BoroCd,complaint_count
2024-08,Litter Basket Request,164,1
2024-08,Litter Basket Request,201,3
2024-08,Litter Basket Request,202,3
2024-08,Litter Basket Request,203,3
2024-08,Litter Basket Request,204,4
2024-08,Litter Basket Request,205,1
2024-08,Litter Basket Request,206,12
2024-08,Litter Basket Request,207,2
2024-08,Litter Basket Request,208,4
2024-08,Litter Basket Request,209,1
2024-08,Litter Basket Request,210,5
2024-08,Litter Basket Request,211,2
2024-08,Litter Basket Request,212,7
2024-08,Litter Basket Request,301,7
2024-08,Litter Basket Request,302,11
2024-08,Litter Basket Request,303,2
2024-08,Litter Basket Request,304,2
2024-08,Litter Basket Request,305,7
2024-08,Litter Basket Request,306,15
2024-08,Litter Basket Request,307,12
2024-08,Litter Basket Request,308,5
2024-08,Litter Basket Request,309,4
2024-08,Litter Basket Request,310,3
2024-08,Litter Basket Request,311,6
2024-08,Litter Basket Request,312,10
2024-08,Litter Basket Request,313,1
2024-08,Litter Basket Request,314,4
2024-08,Litter Basket Request,315,6
2024-08,Litter Basket Request,316,2
2024-08,Litter Basket Request,317,5
2024-08,Litter Basket Request,318,3
2024-08,Litter Basket Request,401,11
2024-08,Litter Basket Request,402,2
2024-08,Litter Basket Request,403,9
2024-08,Litter Basket Request,404,2
2024-08,Litter Basket Request,405,5
2024-08,Litter Basket Request,406,5
2024-08,Litter Basket Request,407,2
2024-08,Litter Basket Request,408,6
2024-08,Litter Basket Request,409,12
2024-08,Litter Basket Request,410,2
2024-08,Litter Basket Request,411,1
2024-08,Litter Basket Request,412,3
2024-08,Litter Basket Request,413,3
2024-08,Litter Basket Request,414,1
2024-08,Litter Basket Request,501,7
2024-08,Litter Basket Request,502,5
2024-08,Litter Basket Request,503,2
2024-08,Missing Collection,101,9
2024-08,Missing Collection,102,57
2024-08,Missing Collection,103,31
2024-08,Missing Collection,104,34
2024-08,Missing Collection,105,32
2024-08,Missing Collection,106,26
2024-08,Missing Collection,107,21
2024-08,Missing Collection,108,36
2024-08,Missing Collection,109,4
2024-08,Missing Collection,110,61
2024-08,Missing Collection,111,12
2024-08,Missing Collection,112,12
2024-08,Missing Collection,201,22
2024-08,Missing Collection,202,13
2024-08,Missing Collection,203,17
2024-08,Missing Collection,204,21
2024-08,Missing Collection,205,19
2024-08,Missing Collection,206,23
2024-08,Missing Collection,207,19
2024-08,Missing Collection,208,28
2024-08,Missing Collection,209,21
2024-08,Missing Collection,210,39
2024-08,Missing Collection,211,12
2024-08,Missing Collection,212,48
2024-08,Missing Collection,301,110
2024-08,Missing Collection,302,72
2024-08,Missing Collection,303,72
2024-08,Missing Collection,304,28
2024-08,Missing Collection,305,96
2024-08,Missing Collection,306,92
2024-08,Missing Collection,307,44
2024-08,Missing Collection,308,56
2024-08,Missing Collection,309,39
2024-08,Missing Collection,310,44
2024-08,Missing Collection,311,68
2024-08,Missing Collection,312,89
2024-08,Missing Collection,313,10
2024-08,Missing Collection,314,81
2024-08,Missing Collection,315,77
2024-08,Missing Collection,316,27
2024-08,Missing Collection,317,71
2024-08,Missing Collection,318,86
2024-08,Missing Collection,401,65
2024-08,Missing Collection,402,37
2024-08,Missing Collection,403,66
2024-08,Missing Collection,404,14
2024-08,Missing Collection,405,75
2024-08,Missing Collection,406,24
2024-08,Missing Collection,407,75
2024-08,Missing Collection,408,124
2024-08,Missing Collection,409,48
2024-08,Missing Collection,410,95
2024-08,Missing Collection,411,77
2024-08,Missing Collection,412,160
2024-08,Missing Collection,413,113
2024-08,Missing Collection,414,59
2024-08,Missing Collection,480,1
2024-08,Missing Collection,501,184
2024-08,Missing Collection,502,79
2024-08,Missing Collection,503,117
2024-08,Sweeping Complaint,101,1
2024-08,Sweeping Complaint,102,3
2024-08,Sweeping Complaint,103,9
2024-08,Sweeping Complaint,104,2
2024-08,Sweeping Complaint,105,1
2024-08,Sweeping Complaint,107,6
2024-08,Sweeping Complaint,108,12
2024-08,Sweeping Complaint,109,4
2024-08,Sweeping Complaint,110,24
2024-08,Sweeping Complaint,111,17
2024-08,Sweeping Complaint,112,9
2024-08,Sweeping Complaint,201,20
2024-08,Sweeping Complaint,202,5
2024-08,Sweeping Complaint,203,5
2024-08,Sweeping Complaint,204,5
2024-08,Sweeping Complaint,205,8
2024-08,Sweeping Complaint,206,8
2024-08,Sweeping Complaint,207,14
2024-08,Sweeping Complaint,208,3
2024-08,Sweeping Complaint,209,7
2024-08,Sweeping Complaint,210,1
2024-08,Sweeping Complaint,211,7
2024-08,Sweeping Complaint,212,12
2024-08,Sweeping Complaint,301,19
2024-08,Sweeping Complaint,302,7
2024-08,Sweeping Complaint,303,25
2024-08,Sweeping Complaint,304,25
2024-08,Sweeping Complaint,305,74
2024-08,Sweeping Complaint,306,8
2024-08,Sweeping Complaint,307,5
2024-08,Sweeping Complaint,308,9
2024-08,Sweeping Complaint,309,14
2024-08,Sweeping Complaint,310,7
2024-08,Sweeping Complaint,311,20
2024-08,Sweeping Complaint,312,8
2024-08,Sweeping Complaint,313,14
2024-08,Sweeping Complaint,314,29
2024-08,Sweeping Complaint,315,24
2024-08,Sweeping Complaint,316,14
2024-08,Sweeping Complaint,317,29
2024-08,Sweeping Complaint,318,23
2024-08,Sweeping Complaint,401,13
2024-08,Sweeping Complaint,402,6
2024-08,Sweeping Complaint,403,19
2024-08,Sweeping Complaint,404,6
2024-08,Sweeping Complaint,405,13
2024-08,Sweeping Complaint,406,7
2024-08,Sweeping Complaint,407,5
2024-08,Sweeping Complaint,408,7
2024-08,Sweeping Complaint,409,5
2024-08,Sweeping Complaint,411,1
2024-08,Sweeping Complaint,412,7
2024-08,Sweeping Complaint,413,3
2024-08,Sweeping Complaint,414,13
2024-08,Sweeping Complaint,501,2
2024-08,Sweeping Complaint,503,1
2024-09,Basket Complaint,101,1
2024-09,Basket Complaint,102,6
2024-09,Basket Complaint,103,4
2024-09,Basket Complaint,104,2
2024-09,Basket Complaint,106,2
2024-09,Basket Complaint,107,5
2024-09,Basket Complaint,108,2
2024-09,Basket Complaint,109,1
2024-09,Basket Complaint,110,4
2024-09,Basket Complaint,111,1
2024-09,Basket Complaint,112,2
2024-09,Basket Complaint,204,4
2024-09,Basket Complaint,206,2
2024-09,Basket Complaint,207,3
2024-09,Basket Complaint,208,2
2024-09,Basket Complaint,209,1
2024-09,Basket Complaint,210,3
2024-09,Basket Complaint,211,4
2024-09,Basket Complaint,212,1
2024-09,Basket Complaint,301,12
2024-09,Basket Complaint,302,24
2024-09,Basket Complaint,303,12
2024-09,Basket Complaint,306,5
2024-09,Basket Complaint,307,4
2024-09,Basket Complaint,309,5
2024-09,Basket Complaint,310,1
2024-09,Basket Complaint,311,2
2024-09,Basket Complaint,312,2
2024-09,Basket Complaint,313,2
2024-09,Basket Complaint,314,3
2024-09,Basket Complaint,315,9
2024-09,Basket Complaint,316,3
2024-09,Basket Complaint,317,2
2024-09,Basket Complaint,318,2
2024-09,Basket Complaint,355,1
2024-09,Basket Complaint,401,6
2024-09,Basket Complaint,402,3
2024-09,Basket Complaint,403,6
2024-09,Basket Complaint,405,1
2024-09,Basket Complaint,406,10
2024-09,Basket Complaint,408,3
2024-09,Basket Complaint,409,3
2024-09,Basket Complaint,410,2
2024-09,Basket Complaint,411,1
2024-09,Basket Complaint,413,3
2024-09,Basket Complaint,501,2
2024-09,Basket Complaint,502,6
2024-09,Basket Complaint,503,1
2024-09,Litter Basket Request,101,9
2024-09,Litter Basket Request,102,10
2024-09,Litter Basket Request,103,3
2024-09,Litter Basket Request,104,9
2024-09,Litter Basket Request,105,3
2024-09,Litter Basket Request,106,8
2024-09,Litter Basket Request,107,33
2024-09,Litter Basket Request,108,13
2024-09,Litter Basket Request,110,13
2024-09,Litter Basket Request,111,9
2024-09,Litter Basket Request,112,3
2024-09,Litter Basket Request,164,2
2024-09,Litter Basket Request,201,4
2024-09,Litter Basket Request,202,2
2024-09,Litter Basket Request,203,2
2024-09,Litter Basket Request,204,3
2024-09,Litter Basket Request,206,1
2024-09,Litter Basket Request,207,8
2024-09,Litter Basket Request,208,5
2024-09,Litter Basket Request,209,1
2024-09,Litter Basket Request,210,1
2024-09,Litter Basket Request,211,3
2024-09,Litter Basket Request,212,6
2024-09,Litter Basket Request,301,10
2024-09,Litter Basket Request,302,7
2024-09,Litter Basket Request,303,7
2024-09,Litter Basket Request,304,4
2024-09,Litter Basket Request,305,2
2024-09,Litter Basket Request,306,6
2024-09,Litter Basket Request,307,12
2024-09,Litter Basket Request,308,15
2024-09,Litter Basket Request,309,9
2024-09,Litter Basket Request,310,6
2024-09,Litter Basket Request,311,6
2024-09,Litter Basket Request,312,12
2024-09,Litter Basket Request,313,2
2024-09,Litter Basket Request,314,7
2024-09,Litter Basket Request,315,6
2024-09,Litter Basket Request,316,1
2024-09,Litter Basket Request,317,6
2024-09,Litter Basket Request,318,6
2024-09,Litter Basket Request,401,21
2024-09,Litter Basket Request,402,7
2024-09,Litter Basket Request,403,7
2024-09,Litter Basket Request,404,5
2024-09,Litter Basket Request,405,8
2024-09,Litter Basket Request,406,1
2024-09,Litter Basket Request,407,8
2024-09,Litter Basket Request,408,4
2024-09,Litter Basket Request,409,9
2024-09,Litter Basket Request,410,4
2024-09,Litter Basket Request,411,3
2024-09,Litter Basket Request,412,11
2024-09,Litter Basket Request,413,5
2024-09,Litter Basket Request,414,5
2024-09,Litter Basket Request,501,6
2024-09,Litter Basket Request,502,7
2024-09,Litter Basket Request,503,2
2024-09,Missing Collection,101,12
2024-09,Missing Collection,102,61
2024-09,Missing Collection,103,19
2024-09,Missing Collection,104,26
2024-09,Missing Collection,105,30
2024-09,Missing Collection,106,31
2024-09,Missing Collection,107,47
2024-09,Missing Collection,108,50
2024-09,Missing Collection,109,13
2024-09,Missing Collection,110,26
2024-09,Missing Collection,111,11
2024-09,Missing Collection,112,16
2024-09,Missing Collection,201,18
2024-09,Missing Collection,202,6
2024-09,Missing Collection,203,16
2024-09,Missing Collection,204,10
2024-09,Missing Collection,205,7
2024-09,Missing Collection,206,21
2024-09,Missing Collection,207,13
2024-09,Missing Collection,208,27
2024-09,Missing Collection,209,15
2024-09,Missing Collection,210,39
2024-09,Missing Collection,211,7
2024-09,Missing Collection,212,41
2024-09,Missing Collection,301,120
2024-09,Missing Collection,302,45
2024-09,Missing Collection,303,87
2024-09,Missing Collection,304,25
2024-09,Missing Collection,305,62
2024-09,Missing Collection,306,71
2024-09,Missing Collection,307,49
2024-09,Missing Collection,308,46
2024-09,Missing Collection,309,28
2024-09,Missing Collection,310,31
2024-09,Missing Collection,311,59
2024-09,Missing Collection,312,123
2024-09,Missing Collection,313,10
2024-09,Missing Collection,314,41
2024-09,Missing Collection,315,76
2024-09,Missing Collection,316,17
2024-09,Missing Collection,317,59
2024-09,Missing Collection,318,57
2024-09,Missing Collection,401,77
2024-09,Missing Collection,402,35
2024-09,Missing Collection,403,46
2024-09,Missing Collection,404,12
2024-09,Missing Collection,405,62
2024-09,Missing Collection,406,19
2024-09,Missing Collection,407,67
2024-09,Missing Collection,408,77
2024-09,Missing Collection,409,40
2024-09,Missing Collection,410,65
2024-09,Missing Collection,411,68
2024-09,Missing Collection,412,121
2024-09,Missing Collection,413,76
2024-09,Missing Collection,414,50
2024-09,Missing Collection,501,97
2024-09,Missing Collection,502,45
2024-09,Missing Collection,503,73
2024-09,Sweeping Complaint,101,1
2024-09,Sweeping Complaint,102,21
2024-09,Sweeping Complaint,103,14
2024-09,Sweeping Complaint,104,2
2024-09,Sweeping Complaint,107,11
2024-09,Sweeping Complaint,108,14
2024-09,Sweeping Complaint,109,1
2024-09,Sweeping Complaint,110,44
2024-09,Sweeping Complaint,111,5
2024-09,Sweeping Complaint,112,11
2024-09,Sweeping Complaint,201,33
2024-09,Sweeping Complaint,202,5
2024-09,Sweeping Complaint,203,12
2024-09,Sweeping Complaint,204,16
2024-09,Sweeping Complaint,205,20
2024-09,Sweeping Complaint,206,7
2024-09,Sweeping Complaint,207,22
2024-09,Sweeping Complaint,208,2
2024-09,Sweeping Complaint,209,21
2024-09,Sweeping Complaint,210,6
2024-09,Sweeping Complaint,211,11
2024-09,Sweeping Complaint,212,24
2024-09,Sweeping Complaint,301,32
2024-09,Sweeping Complaint,302,19
2024-09,Sweeping Complaint,303,45
2024-09,Sweeping Complaint,304,20
2024-09,Sweeping Complaint,305,61
2024-09,Sweeping Complaint,306,16
2024-09,Sweeping Complaint,307,11
2024-09,Sweeping Complaint,308,13
2024-09,Sweeping Complaint,309,18
2024-09,Sweeping Complaint,310,12
2024-09,Sweeping Complaint,311,17
2024-09,Sweeping Complaint,312,21
2024-09,Sweeping Complaint,313,21
2024-09,Sweeping Complaint,314,32
2024-09,Sweeping Complaint,315,26
2024-09,Sweeping Complaint,316,23
2024-09,Sweeping Complaint,317,29
2024-09,Sweeping Complaint,318,33
2024-09,Sweeping Complaint,401,26
2024-09,Sweeping Complaint,402,12
2024-09,Sweeping Complaint,403,23
2024-09,Sweeping Complaint,404,7
2024-09,Sweeping Complaint,405,10
2024-09,Sweeping Complaint,406,7
2024-09,Sweeping Complaint,407,3
2024-09,Sweeping Complaint,408,9
2024-09,Sweeping Complaint,409,4
2024-09,Sweeping Complaint,410,1
2024-09,Sweeping Complaint,411,1
2024-09,Sweeping Complaint,412,7
2024-09,Sweeping Complaint,413,6
2024-09,Sweeping Complaint,414,6
2024-09,Sweeping Complaint,501,1
2024-10,Basket Complaint,101,2
2024-10,Basket Complaint,102,13
2024-10,Basket Complaint,103,5
2024-10,Basket Complaint,104,3
2024-10,Basket Complaint,105,3
2024-10,Basket Complaint,106,2
2024-10,Basket Complaint,107,4
2024-10,Basket Complaint,108,6
2024-10,Basket Complaint,109,1
2024-10,Basket Complaint,110,1
2024-10,Basket Complaint,111,2
2024-10,Basket Complaint,112,1
2024-10,Basket Complaint,201,1
2024-10,Basket Complaint,202,3
2024-10,Basket Complaint,203,1
2024-10,Basket Complaint,204,2
2024-10,Basket Complaint,207,1
2024-10,Basket Complaint,208,2
2024-10,Basket Complaint,210,1
2024-10,Basket Complaint,212,4
2024-10,Basket Complaint,228,1
2024-10,Basket Complaint,301,10
2024-10,Basket Complaint,302,13
2024-10,Basket Complaint,303,4
2024-10,Basket Complaint,304,1
2024-10,Basket Complaint,305,1
2024-10,Basket Complaint,306,3
2024-10,Basket Complaint,307,8
2024-10,Basket Complaint,309,1
2024-10,Basket Complaint,311,2
2024-10,Basket Complaint,312,1
2024-10,Basket Complaint,313,3
2024-10,Basket Complaint,314,1
2024-10,Basket Complaint,315,7
2024-10,Basket Complaint,316,1
2024-10,Basket Complaint,317,1
2024-10,Basket Complaint,318,3
2024-10,Basket Complaint,401,3
2024-10,Basket Complaint,402,2
2024-10,Basket Complaint,403,5
2024-10,Basket Complaint,405,3
2024-10,Basket Complaint,406,2
2024-10,Basket Complaint,407,6
2024-10,Basket Complaint,409,3
2024-10,Basket Complaint,410,2
2024-10,Basket Complaint,411,1
2024-10,Basket Complaint,412,1
2024-10,Basket Complaint,413,2
2024-10,Basket Complaint,414,2
2024-10,Basket Complaint,501,5
2024-10,Basket Complaint,502,1
2024-10,Basket Complaint,503,2
2024-10,Litter Basket Request,101,9
2024-10,Litter Basket Request,102,22
2024-10,Litter Basket Request,103,1
2024-10,Litter Basket Request,104,6
2024-10,Litter Basket Request,105,4
2024-10,Litter Basket Request,106,8
2024-10,Litter Basket Request,107,19
2024-10,Litter Basket Request,108,5
2024-10,Litter Basket Request,109,5
2024-10,Litter Basket Request,110,6
2024-10,Litter Basket Request,111,3
2024-10,Litter Basket Request,112,19
2024-10,Litter Basket Request,164,1
2024-10,Litter Basket Request,201,7
2024-10,Litter Basket Request,202,1
2024-10,Litter Basket Request,204,4
2024-10,Litter Basket Request,205,2
2024-10,Litter Basket Request,207,4
2024-10,Litter Basket Request,208,4
2024-10,Litter Basket Request,210,7
2024-10,Litter Basket Request,211,3
2024-10,Litter Basket Request,212,4
2024-10,Litter Basket Request,301,5
2024-10,Litter Basket Request,302,12
2024-10,Litter Basket Request,303,4
2024-10,Litter Basket Request,304,6
2024-10,Litter Basket Request,305,7
2024-10,Litter Basket Request,306,9
2024-10,Litter Basket Request,307,10
2024-10,Litter Basket Request,308,9
2024-10,Litter Basket Request,309,2
2024-10,Litter Basket Request,310,10
2024-10,Litter Basket Request,311,2
2024-10,Litter Basket Request,312,7
2024-10,Litter Basket Request,313,2
2024-10,Litter Basket Request,314,4
2024-10,Litter Basket Request,315,5
2024-10,Litter Basket Request,316,6
2024-10,Litter Basket Request,317,3
2024-10,Litter Basket Request,318,5
2024-10,Litter Basket Request,401,15
2024-10,Litter Basket Request,402,7
2024-10,Litter Basket Request,403,6
2024-10,Litter Basket Request,404,5
2024-10,Litter Basket Request,405,8
2024-10,Litter Basket Request,406,1
2024-10,Litter Basket Request,407,5
2024-10,Litter Basket Request,408,1
2024-10,Litter Basket Request,409,4
2024-10,Litter Basket Request,410,4
2024-10,Litter Basket Request,411,2
2024-10,Litter Basket Request,412,12
2024-10,Litter Basket Request,413,10
2024-10,Litter Basket Request,414,1
2024-10,Litter Basket Request,501,12
2024-10,Litter Basket Request,502,9
2024-10,Litter Basket Request,503,7
2024-10,Litter Basket Request,595,1
2024-10,Missing Collection,101,16
2024-10,Missing Collection,102,63
2024-10,Missing Collection,103,25
2024-10,Missing Collection,104,33
2024-10,Missing Collection,105,31
2024-10,Missing Collection,106,31
2024-10,Missing Collection,107,70
2024-10,Missing Collection,108,73
2024-10,Missing Collection,109,11
2024-10,Missing Collection,110,50
2024-10,Missing Collection,111,18
2024-10,Missing Collection,112,27
2024-10,Missing Collection,201,26
2024-10,Missing Collection,202,12
2024-10,Missing Collection,203,36
2024-10,Missing Collection,204,13
2024-10,Missing Collection,205,17
2024-10,Missing Collection,206,13
2024-10,Missing Collection,207,21
2024-10,Missing Collection,208,20
2024-10,Missing Collection,209,24
2024-10,Missing Collection,210,54
2024-10,Missing Collection,211,20
2024-10,Missing Collection,212,77
2024-10,Missing Collection,301,86
2024-10,Missing Collection,302,48
2024-10,Missing Collection,303,79
2024-10,Missing Collection,304,23
2024-10,Missing Collection,305,81
2024-10,Missing Collection,306,82
2024-10,Missing Collection,307,50
2024-10,Missing Collection,308,45
2024-10,Missing Collection,309,30
2024-10,Missing Collection,310,47
2024-10,Missing Collection,311,88
2024-10,Missing Collection,312,125
2024-10,Missing Collection,313,10
2024-10,Missing Collection,314,59
2024-10,Missing Collection,315,102
2024-10,Missing Collection,316,21
2024-10,Missing Collection,317,76
2024-10,Missing Collection,318,78
2024-10,Missing Collection,401,57
2024-10,Missing Collection,402,33
2024-10,Missing Collection,403,44
2024-10,Missing Collection,404,14
2024-10,Missing Collection,405,73
2024-10,Missing Collection,406,23
2024-10,Missing Collection,407,63
2024-10,Missing Collection,408,79
2024-10,Missing Collection,409,28
2024-10,Missing Collection,410,61
2024-10,Missing Collection,411,52
2024-10,Missing Collection,412,104
2024-10,Missing Collection,413,98
2024-10,Missing Collection,414,50
2024-10,Missing Collection,501,148
2024-10,Missing Collection,502,114
2024-10,Missing Collection,503,114
2024-10,Sweeping Complaint,102,10
2024-10,Sweeping Complaint,103,11
2024-10,Sweeping Complaint,104,2
2024-10,Sweeping Complaint,106,2
2024-10,Sweeping Complaint,107,9
2024-10,Sweeping Complaint,108,4
2024-10,Sweeping Complaint,109,4
2024-10,Sweeping Complaint,110,34
2024-10,Sweeping Complaint,111,6
2024-10,Sweeping Complaint,112,9
2024-10,Sweeping Complaint,201,18
2024-10,Sweeping Complaint,203,9
2024-10,Sweeping Complaint,204,12
2024-10,Sweeping Complaint,205,10
2024-10,Sweeping Complaint,206,5
2024-10,Sweeping Complaint,207,13
2024-10,Sweeping Complaint,208,4
2024-10,Sweeping Complaint,209,12
2024-10,Sweeping Complaint,210,6
2024-10,Sweeping Complaint,211,8
2024-10,Sweeping Complaint,212,23
2024-10,Sweeping Complaint,301,24
2024-10,Sweeping Complaint,302,16
2024-10,Sweeping Complaint,303,35
2024-10,Sweeping Complaint,304,21
2024-10,Sweeping Complaint,305,68
2024-10,Sweeping Complaint,306,24
2024-10,Sweeping Complaint,307,27
2024-10,Sweeping Complaint,308,16
2024-10,Sweeping Complaint,309,18
2024-10,Sweeping Complaint,310,24
2024-10,Sweeping Complaint,311,29
2024-10,Sweeping Complaint,312,22
2024-10,Sweeping Complaint,313,13
2024-10,Sweeping Complaint,314,34
2024-10,Sweeping Complaint,315,23
2024-10,Sweeping Complaint,316,23
2024-10,Sweeping Complaint,317,39
2024-10,Sweeping Complaint,318,64
2024-10,Sweeping Complaint,401,31
2024-10,Sweeping Complaint,402,21
2024-10,Sweeping Complaint,403,27
2024-10,Sweeping Complaint,404,14
2024-10,Sweeping Complaint,405,34
2024-10,Sweeping Complaint,406,9
2024-10,Sweeping Complaint,407,7
2024-10,Sweeping Complaint,408,10
2024-10,Sweeping Complaint,409,7
2024-10,Sweeping Complaint,412,15
2024-10,Sweeping Complaint,413,3
2024-10,Sweeping Complaint,414,6
2024-11,Basket Complaint,102,4
2024-11,Basket Complaint,103,6
2024-11,Basket Complaint,106,1
2024-11,Basket Complaint,107,8
2024-11,Basket Complaint,108,8
2024-11,Basket Complaint,109,2
2024-11,Basket Complaint,110,8
2024-11,Basket Complaint,111,1
2024-11,Basket Complaint,112,1
2024-11,Basket Complaint,204,3
2024-11,Basket Complaint,205,1
2024-11,Basket Complaint,206,1
2024-11,Basket Complaint,208,2
2024-11,Basket Complaint,210,2
2024-11,Basket Complaint,211,1
2024-11,Basket Complaint,301,4
2024-11,Basket Complaint,302,7
2024-11,Basket Complaint,303,3
2024-11,Basket Complaint,304,1
2024-11,Basket Complaint,305,2
2024-11,Basket Complaint,306,5
2024-11,Basket Complaint,307,3
2024-11,Basket Complaint,309,1
2024-11,Basket Complaint,310,3
2024-11,Basket Complaint,311,1
2024-11,Basket Complaint,312,3
2024-11,Basket Complaint,313,1
2024-11,Basket Complaint,315,4
2024-11,Basket Complaint,316,2
2024-11,Basket Complaint,401,3
2024-11,Basket Complaint,402,1
2024-11,Basket Complaint,403,4
2024-11,Basket Complaint,405,1
2024-11,Basket Complaint,409,3
2024-11,Basket Complaint,410,1
2024-11,Basket Complaint,411,1
2024-11,Basket Complaint,412,1
2024-11,Basket Complaint,501,7
2024-11,Basket Complaint,502,3
2024-11,Basket Complaint,503,2
2024-11,Litter Basket Request,101,3
2024-11,Litter Basket Request,102,12
2024-11,Litter Basket Request,103,7
2024-11,Litter Basket Request,104,5
2024-11,Litter Basket Request,105,3
2024-11,Litter Basket Request,106,13
2024-11,Litter Basket Request,107,23
2024-11,Litter Basket Request,108,43
2024-11,Litter Basket Request,109,4
2024-11,Litter Basket Request,110,12
2024-11,Litter Basket Request,111,12
2024-11,Litter Basket Request,112,14
2024-11,Litter Basket Request,164,1
2024-11,Litter Basket Request,201,1
2024-11,Litter Basket Request,202,2
2024-11,Litter Basket Request,204,1
2024-11,Litter Basket Request,205,1
2024-11,Litter Basket Request,206,1
2024-11,Litter Basket Request,207,1
2024-11,Litter Basket Request,208,3
2024-11,Litter Basket Request,210,5
2024-11,Litter Basket Request,211,3
2024-11,Litter Basket Request,212,1
2024-11,Litter Basket Request,227,1
2024-11,Litter Basket Request,301,11
2024-11,Litter Basket Request,302,12
2024-11,Litter Basket Request,303,3
2024-11,Litter Basket Request,304,4
2024-11,Litter Basket Request,305,4
2024-11,Litter Basket Request,306,9
2024-11,Litter Basket Request,307,13
2024-11,Litter Basket Request,308,5
2024-11,Litter Basket Request,309,5
2024-11,Litter Basket Request,310,2
2024-11,Litter Basket Request,311,2
2024-11,Litter Basket Request,312,8
2024-11,Litter Basket Request,313,5
2024-11,Litter Basket Request,314,8
2024-11,Litter Basket Request,315,2
2024-11,Litter Basket Request,316,1
2024-11,Litter Basket Request,317,2
2024-11,Litter Basket Request,318,4
2024-11,Litter Basket Request,355,1
2024-11,Litter Basket Request,401,16
2024-11,Litter Basket Request,402,4
2024-11,Litter Basket Request,403,4
2024-11,Litter Basket Request,404,3
2024-11,Litter Basket Request,405,1
2024-11,Litter Basket Request,406,1
2024-11,Litter Basket Request,407,2
2024-11,Litter Basket Request,408,2
2024-11,Litter Basket Request,409,4
2024-11,Litter Basket Request,410,4
2024-11,Litter Basket Request,411,7
2024-11,Litter Basket Request,412,2
2024-11,Litter Basket Request,413,2
2024-11,Litter Basket Request,501,10
2024-11,Litter Basket Request,502,4
2024-11,Litter Basket Request,503,3
2024-11,Missing Collection,101,12
2024-11,Missing Collection,102,45
2024-11,Missing Collection,103,37
2024-11,Missing Collection,104,46
2024-11,Missing Collection,105,14
2024-11,Missing Collection,106,39
2024-11,Missing Collection,107,40
2024-11,Missing Collection,108,72
2024-11,Missing Collection,109,10
2024-11,Missing Collection,110,65
2024-11,Missing Collection,111,10
2024-11,Missing Collection,112,30
2024-11,Missing Collection,201,12
2024-11,Missing Collection,202,8
2024-11,Missing Collection,203,2
2024-11,Missing Collection,204,11
2024-11,Missing Collection,205,9
2024-11,Missing Collection,206,11
2024-11,Missing Collection,207,14
2024-11,Missing Collection,208,23
2024-11,Missing Collection,209,13
2024-11,Missing Collection,210,46
2024-11,Missing Collection,211,25
2024-11,Missing Collection,212,80
2024-11,Missing Collection,301,73
2024-11,Missing Collection,302,27
2024-11,Missing Collection,303,57
2024-11,Missing Collection,304,10
2024-11,Missing Collection,305,43
2024-11,Missing Collection,306,91
2024-11,Missing Collection,307,46
2024-11,Missing Collection,308,25
2024-11,Missing Collection,309,27
2024-11,Missing Collection,310,21
2024-11,Missing Collection,311,75
2024-11,Missing Collection,312,90
2024-11,Missing Collection,313,7
2024-11,Missing Collection,314,41
2024-11,Missing Collection,315,59
2024-11,Missing Collection,316,9
2024-11,Missing Collection,317,68
2024-11,Missing Collection,318,40
2024-11,Missing Collection,401,59
2024-11,Missing Collection,402,17
2024-11,Missing Collection,403,42
2024-11,Missing Collection,404,9
2024-11,Missing Collection,405,44
2024-11,Missing Collection,406,25
2024-11,Missing Collection,407,41
2024-11,Missing Collection,408,60
2024-11,Missing Collection,409,29
2024-11,Missing Collection,410,53
2024-11,Missing Collection,411,45
2024-11,Missing Collection,412,66
2024-11,Missing Collection,413,40
2024-11,Missing Collection,414,45
2024-11,Missing Collection,501,156
2024-11,Missing Collection,502,81
2024-11,Missing Collection,503,119
2024-11,Sweeping Complaint,102,8
2024-11,Sweeping Complaint,103,8
2024-11,Sweeping Complaint,104,1
2024-11,Sweeping Complaint,106,2
2024-11,Sweeping Complaint,107,17
2024-11,Sweeping Complaint,108,11
2024-11,Sweeping Complaint,109,4
2024-11,Sweeping Complaint,110,27
2024-11,Sweeping Complaint,111,5
2024-11,Sweeping Complaint,112,5
2024-11,Sweeping Complaint,201,8
2024-11,Sweeping Complaint,202,6
2024-11,Sweeping Complaint,203,10
2024-11,Sweeping Complaint,204,10
2024-11,Sweeping Complaint,205,7
2024-11,Sweeping Complaint,206,7
2024-11,Sweeping Complaint,207,12
2024-11,Sweeping Complaint,208,6
2024-11,Sweeping Complaint,209,14
2024-11,Sweeping Complaint,210,14
2024-11,Sweeping Complaint,211,11
2024-11,Sweeping Complaint,212,17
2024-11,Sweeping Complaint,301,37
2024-11,Sweeping Complaint,302,34
2024-11,Sweeping Complaint,303,63
2024-11,Sweeping Complaint,304,16
2024-11,Sweeping Complaint,305,41
2024-11,Sweeping Complaint,306,70
2024-11,Sweeping Complaint,307,43
2024-11,Sweeping Complaint,308,15
2024-11,Sweeping Complaint,309,11
2024-11,Sweeping Complaint,310,26
2024-11,Sweeping Complaint,311,41
2024-11,Sweeping Complaint,312,31
2024-11,Sweeping Complaint,313,14
2024-11,Sweeping Complaint,314,36
2024-11,Sweeping Complaint,315,35
