year_month,Complaint Type,census_tract_id,complaint_count
2013-08,Missing Collection,36047022800,1
2013-08,Missing Collection,36047023200,3
2013-08,Missing Collection,36047023300,2
2013-08,Missing Collection,36047023400,1
2013-08,Missing Collection,36047023500,1
2013-08,Missing Collection,36047023600,1
2013-08,Missing Collection,36047023800,2
2013-08,Missing Collection,36047024200,1
2013-08,Missing Collection,36047024300,1
2013-08,Missing Collection,36047024500,3
2013-08,Missing Collection,36047024600,1
2013-08,Missing Collection,36047024700,1
2013-08,Missing Collection,36047025100,2
2013-08,Missing Collection,36047025200,1
2013-08,Missing Collection,36047025300,1
2013-08,Missing Collection,36047025600,1
2013-08,Missing Collection,36047026300,1
2013-08,Missing Collection,36047026400,1
2013-08,Missing Collection,36047026700,1
2013-08,Missing Collection,36047026800,1
2013-08,Missing Collection,36047027200,2
2013-08,Missing Collection,36047027400,1
2013-08,Missing Collection,36047027500,1
2013-08,Missing Collection,36047027700,3
2013-08,Missing Collection,36047028100,1
2013-08,Missing Collection,36047028200,1
2013-08,Missing Collection,36047029000,1
2013-08,Missing Collection,36047029200,2
2013-08,Missing Collection,36047029300,1
2013-08,Missing Collection,36047029500,1
2013-08,Missing Collection,36047029700,1
2013-08,Missing Collection,36047029800,2
2013-08,Missing Collection,36047029900,2
2013-08,Missing Collection,36047030300,2
2013-08,Missing Collection,36047030600,1
2013-08,Missing Collection,36047030800,1
2013-08,Missing Collection,36047031100,1
2013-08,Missing Collection,36047031500,1
2013-08,Missing Collection,36047032600,1
2013-08,Missing Collection,36047033300,2
2013-08,Missing Collection,36047033701,1
2013-08,Missing Collection,36047034200,2
2013-08,Missing Collection,36047034500,1
2013-08,Missing Collection,36047034700,2
2013-08,Missing Collection,36047034902,1
2013-08,Missing Collection,36047035302,1
2013-08,Missing Collection,36047036001,2
2013-08,Missing Collection,36047036100,1
2013-08,Missing Collection,36047036300,1
2013-08,Missing Collection,36047036501,2
2013-08,Missing Collection,36047036600,1
2013-08,Missing Collection,36047036900,1
2013-08,Missing Collection,36047037000,1
2013-08,Missing Collection,36047037300,1
2013-08,Missing Collection,36047037402,1
2013-08,Missing Collection,36047037500,2
2013-08,Missing Collection,36047038100,2
2013-08,Missing Collection,36047038300,1
2013-08,Missing Collection,36047038500,6
2013-08,Missing Collection,36047038600,1
2013-08,Missing Collection,36047038700,1
2013-08,Missing Collection,36047038800,1
2013-08,Missing Collection,36047039300,2
2013-08,Missing Collection,36047039400,1
2013-08,Missing Collection,36047039700,1
2013-08,Missing Collection,36047039900,1
2013-08,Missing Collection,36047040200,1
2013-08,Missing Collection,36047040400,1
2013-08,Missing Collection,36047040600,1
2013-08,Missing Collection,36047040800,1
2013-08,Missing Collection,36047041200,2
2013-08,Missing Collection,36047041600,1
2013-08,Missing Collection,36047042300,4
2013-08,Missing Collection,36047042900,1
2013-08,Missing Collection,36047043800,1
2013-08,Missing Collection,36047044400,2
2013-08,Missing Collection,36047044600,1
2013-08,Missing Collection,36047044700,3
2013-08,Missing Collection,36047045400,1
2013-08,Missing Collection,36047045600,1
2013-08,Missing Collection,36047046000,1
2013-08,Missing Collection,36047046202,1
2013-08,Missing Collection,36047047000,1
2013-08,Missing Collection,36047047200,1
2013-08,Missing Collection,36047047400,1
2013-08,Missing Collection,36047047600,2
2013-08,Missing Collection,36047047800,1
2013-08,Missing Collection,36047048000,1
2013-08,Missing Collection,36047048400,1
2013-08,Missing Collection,36047048500,4
2013-08,Missing Collection,36047048800,2
2013-08,Missing Collection,36047049200,1
2013-08,Missing Collection,36047049700,1
2013-08,Missing Collection,36047049900,1
2013-08,Missing Collection,36047050100,1
2013-08,Missing Collection,36047050700,1
2013-08,Missing Collection,36047050804,1
2013-08,Missing Collection,36047051100,4
2013-08,Missing Collection,36047051300,5
2013-08,Missing Collection,36047051400,3
2013-08,Missing Collection,36047051700,2
2013-08,Missing Collection,36047051800,2
2013-08,Missing Collection,36047052000,1
2013-08,Missing Collection,36047052500,1
2013-08,Missing Collection,36047052800,2
2013-08,Missing Collection,36047052900,7
2013-08,Missing Collection,36047053102,1
2013-08,Missing Collection,36047053300,6
2013-08,Missing Collection,36047053500,1
2013-08,Missing Collection,36047053700,3
2013-08,Missing Collection,36047053800,1
2013-08,Missing Collection,36047053900,1
2013-08,Missing Collection,36047054200,1
2013-08,Missing Collection,36047054500,1
2013-08,Missing Collection,36047054600,1
2013-08,Missing Collection,36047055100,1
2013-08,Missing Collection,36047055300,2
2013-08,Missing Collection,36047055700,1
2013-08,Missing Collection,36047056000,1
2013-08,Missing Collection,36047056100,3
2013-08,Missing Collection,36047056200,1
2013-08,Missing Collection,36047056301,1
2013-08,Missing Collection,36047056400,1
2013-08,Missing Collection,36047056500,1
2013-08,Missing Collection,36047056800,1
2013-08,Missing Collection,36047056900,1
2013-08,Missing Collection,36047057100,1
2013-08,Missing Collection,36047057200,1
2013-08,Missing Collection,36047057400,1
2013-08,Missing Collection,36047057500,4
2013-08,Missing Collection,36047057901,1
2013-08,Missing Collection,36047058000,1
2013-08,Missing Collection,36047058200,1
2013-08,Missing Collection,36047058600,1
2013-08,Missing Collection,36047058800,1
2013-08,Missing Collection,36047058901,3
2013-08,Missing Collection,36047059100,4
2013-08,Missing Collection,36047059300,1
2013-08,Missing Collection,36047059402,1
2013-08,Missing Collection,36047059403,1
2013-08,Missing Collection,36047060000,1
2013-08,Missing Collection,36047061004,2
2013-08,Missing Collection,36047061200,2
2013-08,Missing Collection,36047061600,1
2013-08,Missing Collection,36047062200,1
2013-08,Missing Collection,36047064200,4
2013-08,Missing Collection,36047064800,2
2013-08,Missing Collection,36047065200,1
2013-08,Missing Collection,36047065400,1
2013-08,Missing Collection,36047065600,1
2013-08,Missing Collection,36047067400,2
2013-08,Missing Collection,36047068000,1
2013-08,Missing Collection,36047069000,2
2013-08,Missing Collection,36047069601,1
2013-08,Missing Collection,36047069602,1
2013-08,Missing Collection,36047070000,1
2013-08,Missing Collection,36047070201,1
2013-08,Missing Collection,36047070601,1
2013-08,Missing Collection,36047072400,1
2013-08,Missing Collection,36047072600,1
2013-08,Missing Collection,36047073200,2
2013-08,Missing Collection,36047074200,2
2013-08,Missing Collection,36047075000,1
2013-08,Missing Collection,36047075800,1
2013-08,Missing Collection,36047076200,2
2013-08,Missing Collection,36047076400,3
2013-08,Missing Collection,36047078000,4
2013-08,Missing Collection,36047078200,3
2013-08,Missing Collection,36047079202,2
2013-08,Missing Collection,36047079400,1
2013-08,Missing Collection,36047080000,1
2013-08,Missing Collection,36047081000,1
2013-08,Missing Collection,36047081600,1
2013-08,Missing Collection,36047082400,2
2013-08,Missing Collection,36047082600,1
2013-08,Missing Collection,36047083000,1
2013-08,Missing Collection,36047083200,1
2013-08,Missing Collection,36047083600,1
2013-08,Missing Collection,36047083800,1
2013-08,Missing Collection,36047084000,1
2013-08,Missing Collection,36047084600,1
2013-08,Missing Collection,36047085600,2
2013-08,Missing Collection,36047085800,1
2013-08,Missing Collection,36047086000,2
2013-08,Missing Collection,36047086400,7
2013-08,Missing Collection,36047086800,1
2013-08,Missing Collection,36047087200,2
2013-08,Missing Collection,36047088001,1
2013-08,Missing Collection,36047088400,2
2013-08,Missing Collection,36047088600,1
2013-08,Missing Collection,36047088800,3
2013-08,Missing Collection,36047089000,5
2013-08,Missing Collection,36047089400,1
2013-08,Missing Collection,36047090800,1
2013-08,Missing Collection,36047091600,2
2013-08,Missing Collection,36047092000,1
2013-08,Missing Collection,36047092200,2
2013-08,Missing Collection,36047092800,1
2013-08,Missing Collection,36047093800,1
2013-08,Missing Collection,36047095400,2
2013-08,Missing Collection,36047098400,1
2013-08,Missing Collection,36047098600,1
2013-08,Missing Collection,36047098800,2
2013-08,Missing Collection,36047099800,1
2013-08,Missing Collection,36047100400,2
2013-08,Missing Collection,36047101000,2
2013-08,Missing Collection,36047101400,1
2013-08,Missing Collection,36047101600,2
2013-08,Missing Collection,36047101800,1
2013-08,Missing Collection,36047107800,2
2013-08,Missing Collection,36047111600,3
2013-08,Missing Collection,36047112400,1
2013-08,Missing Collection,36047113000,1
2013-08,Missing Collection,36047114400,1
2013-08,Missing Collection,36047115800,1
2013-08,Missing Collection,36047116600,1
2013-08,Missing Collection,36047117201,1
2013-08,Missing Collection,36047117400,1
2013-08,Missing Collection,36047117601,1
2013-08,Missing Collection,36047119000,1
2013-08,Missing Collection,36047119200,1
2013-08,Missing Collection,36047120000,3
2013-08,Missing Collection,36047120801,9
2013-08,Missing Collection,36047152200,1
2013-08,Missing Collection,36061000800,1
2013-08,Missing Collection,36061001300,2
2013-08,Missing Collection,36061001501,3
2013-08,Missing Collection,36061001502,1
2013-08,Missing Collection,36061002201,1
2013-08,Missing Collection,36061003400,2
2013-08,Missing Collection,36061003700,1
2013-08,Missing Collection,36061003800,1
2013-08,Missing Collection,36061004001,1
2013-08,Missing Collection,36061004500,1
2013-08,Missing Collection,36061004800,2
2013-08,Missing Collection,36061005200,1
2013-08,Missing Collection,36061005502,3
2013-08,Missing Collection,36061005700,1
2013-08,Missing Collection,36061005900,1
2013-08,Missing Collection,36061006100,1
2013-08,Missing Collection,36061006400,6
2013-08,Missing Collection,36061006500,3
2013-08,Missing Collection,36061006600,2
2013-08,Missing Collection,36061006700,3
2013-08,Missing Collection,36061006800,2
2013-08,Missing Collection,36061006900,1
2013-08,Missing Collection,36061007100,2
2013-08,Missing Collection,36061007500,1
2013-08,Missing Collection,36061007700,1
2013-08,Missing Collection,36061007900,1
2013-08,Missing Collection,36061008200,1
2013-08,Missing Collection,36061008603,1
2013-08,Missing Collection,36061008700,3
2013-08,Missing Collection,36061008900,2
2013-08,Missing Collection,36061009100,1
2013-08,Missing Collection,36061009200,1
2013-08,Missing Collection,36061009800,2
2013-08,Missing Collection,36061009902,1
2013-08,Missing Collection,36061010000,2
2013-08,Missing Collection,36061010400,3
2013-08,Missing Collection,36061010601,1
2013-08,Missing Collection,36061010803,1
2013-08,Missing Collection,36061011203,1
2013-08,Missing Collection,36061011700,3
2013-08,Missing Collection,36061011800,2
2013-08,Missing Collection,36061012700,1
2013-08,Missing Collection,36061012901,2
2013-08,Missing Collection,36061013100,1
2013-08,Missing Collection,36061013300,2
2013-08,Missing Collection,36061013700,1
2013-08,Missing Collection,36061014200,2
2013-08,Missing Collection,36061015700,1
2013-08,Missing Collection,36061015801,1
2013-08,Missing Collection,36061017100,1
2013-08,Missing Collection,36061017200,2
2013-08,Missing Collection,36061017300,1
2013-08,Missing Collection,36061017500,1
2013-08,Missing Collection,36061018100,3
2013-08,Missing Collection,36061018300,1
2013-08,Missing Collection,36061018400,1
2013-08,Missing Collection,36061018600,1
2013-08,Missing Collection,36061018800,1
2013-08,Missing Collection,36061019100,1
2013-08,Missing Collection,36061019300,1
2013-08,Missing Collection,36061020600,1
2013-08,Missing Collection,36061020800,3
2013-08,Missing Collection,36061022000,3
2013-08,Missing Collection,36061022200,1
2013-08,Missing Collection,36061022400,2
2013-08,Missing Collection,36061022500,1
2013-08,Missing Collection,36061022600,3
2013-08,Missing Collection,36061022800,1
2013-08,Missing Collection,36061023000,1
2013-08,Missing Collection,36061023200,1
2013-08,Missing Collection,36061024200,2
2013-08,Missing Collection,36061024500,1
2013-08,Missing Collection,36061025700,2
2013-08,Missing Collection,36061025900,1
2013-08,Missing Collection,36061027100,1
2013-08,Missing Collection,36061028100,1
2013-08,Missing Collection,36081000200,3
2013-08,Missing Collection,36081000400,1
2013-08,Missing Collection,36081000600,4
2013-08,Missing Collection,36081000701,1
2013-08,Missing Collection,36081001400,1
2013-08,Missing Collection,36081001600,1
2013-08,Missing Collection,36081002000,1
2013-08,Missing Collection,36081002200,1
2013-08,Missing Collection,36081003100,1
2013-08,Missing Collection,36081003200,1
2013-08,Missing Collection,36081003301,1
2013-08,Missing Collection,36081003302,1
2013-08,Missing Collection,36081003600,1
2013-08,Missing Collection,36081003800,1
2013-08,Missing Collection,36081004001,1
2013-08,Missing Collection,36081004700,6
2013-08,Missing Collection,36081005100,1
2013-08,Missing Collection,36081005400,4
2013-08,Missing Collection,36081005500,1
2013-08,Missing Collection,36081005700,1
2013-08,Missing Collection,36081005800,2
2013-08,Missing Collection,36081006100,1
2013-08,Missing Collection,36081006202,2
2013-08,Missing Collection,36081006900,1
2013-08,Missing Collection,36081007100,2
2013-08,Missing Collection,36081008100,1
2013-08,Missing Collection,36081008500,1
2013-08,Missing Collection,36081009600,1
2013-08,Missing Collection,36081009700,1
2013-08,Missing Collection,36081010000,1
2013-08,Missing Collection,36081010100,1
2013-08,Missing Collection,36081010300,2
2013-08,Missing Collection,36081011100,1
2013-08,Missing Collection,36081011600,3
2013-08,Missing Collection,36081012000,1
2013-08,Missing Collection,36081012100,1
2013-08,Missing Collection,36081012200,2
2013-08,Missing Collection,36081012400,1
2013-08,Missing Collection,36081012602,1
2013-08,Missing Collection,36081012800,2
2013-08,Missing Collection,36081013400,1
2013-08,Missing Collection,36081014201,2
2013-08,Missing Collection,36081015200,1
2013-08,Missing Collection,36081015801,6
2013-08,Missing Collection,36081015802,2
2013-08,Missing Collection,36081016100,1
2013-08,Missing Collection,36081016600,2
2013-08,Missing Collection,36081016800,2
2013-08,Missing Collection,36081017200,3
2013-08,Missing Collection,36081017901,1
2013-08,Missing Collection,36081018000,2
2013-08,Missing Collection,36081018401,1
2013-08,Missing Collection,36081018501,4
2013-08,Missing Collection,36081018502,1
2013-08,Missing Collection,36081018600,3
2013-08,Missing Collection,36081018900,1
2013-08,Missing Collection,36081019400,2
2013-08,Missing Collection,36081019600,2
2013-08,Missing Collection,36081019901,1
2013-08,Missing Collection,36081020200,3
2013-08,Missing Collection,36081020800,1
2013-08,Missing Collection,36081022001,2
2013-08,Missing Collection,36081023000,1
2013-08,Missing Collection,36081023200,3
2013-08,Missing Collection,36081025302,1
2013-08,Missing Collection,36081026200,1
2013-08,Missing Collection,36081026400,2
2013-08,Missing Collection,36081026502,2
2013-08,Missing Collection,36081027500,1
2013-08,Missing Collection,36081027800,1
2013-08,Missing Collection,36081027900,1
2013-08,Missing Collection,36081028000,2
2013-08,Missing Collection,36081028100,1
2013-08,Missing Collection,36081028300,1
2013-08,Missing Collection,36081029100,2
2013-08,Missing Collection,36081029400,1
2013-08,Missing Collection,36081030903,1
2013-08,Missing Collection,36081030905,1
2013-08,Missing Collection,36081030906,1
2013-08,Missing Collection,36081032000,1
2013-08,Missing Collection,36081033000,3
2013-08,Missing Collection,36081033405,1
2013-08,Missing Collection,36081035100,1
2013-08,Missing Collection,36081035200,1
2013-08,Missing Collection,36081035700,1
2013-08,Missing Collection,36081035800,1
2013-08,Missing Collection,36081036600,2
2013-08,Missing Collection,36081036800,1
2013-08,Missing Collection,36081037100,1
2013-08,Missing Collection,36081037700,1
2013-08,Missing Collection,36081038400,1
2013-08,Missing Collection,36081039800,2
2013-08,Missing Collection,36081040000,1
2013-08,Missing Collection,36081040400,3
2013-08,Missing Collection,36081041300,1
2013-08,Missing Collection,36081041400,1
2013-08,Missing Collection,36081042700,1
2013-08,Missing Collection,36081043200,2
2013-08,Missing Collection,36081044301,2
2013-08,Missing Collection,36081045000,1
2013-08,Missing Collection,36081045400,1
2013-08,Missing Collection,36081045700,1
2013-08,Missing Collection,36081045800,1
2013-08,Missing Collection,36081046200,2
2013-08,Missing Collection,36081046400,1
2013-08,Missing Collection,36081047100,1
2013-08,Missing Collection,36081047600,4
2013-08,Missing Collection,36081047801,5
2013-08,Missing Collection,36081047802,1
2013-08,Missing Collection,36081047900,1
2013-08,Missing Collection,36081048200,1
2013-08,Missing Collection,36081049202,1
2013-08,Missing Collection,36081049302,2
2013-08,Missing Collection,36081049700,3
2013-08,Missing Collection,36081050000,1
2013-08,Missing Collection,36081050400,1
2013-08,Missing Collection,36081050700,5
